,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
750,2023-05-10 20:00:00,75.46807650862068,10.77586206896552,22.1002039416083,5,2,130,10,20,16.15,38.31959135840064,61.55,1.0
751,2023-05-10 21:00:00,76.09965006510417,11.98333333333333,22.0723876953125,5,2,130,10,21,15.06666666666667,38.36145643776572,61.55,3.5
752,2023-05-10 22:00:00,77.98960367838542,12.48333333333333,27.53277587890625,5,2,130,10,22,16.36666666666667,38.39975008855937,61.55,3.916666666666667
753,2023-05-10 23:00:00,80.04720052083333,14.0,26.88975524902344,5,2,130,10,23,16.63333333333333,38.43759731078159,61.55,7.016666666666667
754,2023-05-11 00:00:00,80.67586263020833,13.46666666666667,26.67608642578125,5,3,131,11,0,16.18333333333333,38.45318924199852,61.55,7.016666666666667
755,2023-05-11 01:00:00,82.08709716796875,25.4,25.28195190429688,5,3,131,11,1,12.66666666666667,38.456390901450185,61.55,7.016666666666667
756,2023-05-11 02:00:00,82.32452392578125,39.35,25.562255859375,5,3,131,11,2,14.54237288135593,38.46298567010825,61.55,7.016666666666667
757,2023-05-11 03:00:00,82.62736002604167,32.18333333333333,25.0775146484375,5,3,131,11,3,11.58333333333333,38.45733090820349,61.55,7.016666666666667
758,2023-05-11 04:00:00,83.00303141276042,21.83333333333333,24.78697204589844,5,3,131,11,4,14.13333333333333,38.45375947963206,61.55,7.016666666666667
759,2023-05-11 05:00:00,83.13745959051724,14.24137931034483,25.0146589608028,5,3,131,11,5,15.88333333333333,38.448551146298726,61.55,7.016666666666667
760,2023-05-11 06:00:00,83.06345621744792,13.23333333333333,24.94189453125,5,3,131,11,6,12.76666666666667,38.43928123777034,61.55,7.016666666666667
761,2023-05-11 07:00:00,83.87552897135417,14.16666666666667,24.79737854003906,5,3,131,11,7,13.01666666666667,38.43050147586558,61.55,7.016666666666667
762,2023-05-11 08:00:00,84.08050537109375,38.95,25.58441162109375,5,3,131,11,8,13.85,38.419043142532246,61.55,7.016666666666667
763,2023-05-11 09:00:00,83.7108547404661,34.98305084745763,27.53154689982786,5,3,131,11,9,14.63333333333333,38.40535266634177,61.55,7.016666666666667
764,2023-05-11 10:00:00,80.4425048828125,19.88333333333333,23.49354553222656,5,3,131,11,10,19.38333333333333,38.40292211078622,61.55,7.016666666666667
765,2023-05-11 11:00:00,79.00665283203125,12.83333333333333,23.38008117675781,5,3,131,11,11,23.96551724137931,38.40981353114746,61.55,7.016666666666667
766,2023-05-11 12:00:00,70.40008544921875,9.083333333333334,26.64067077636719,5,3,131,11,12,21.36666666666667,38.403861150195084,61.55,7.016666666666667
767,2023-05-11 13:00:00,52.37620035807291,5.966666666666667,32.62171936035156,5,3,131,11,13,21.38333333333333,38.389625039083974,61.55,7.016666666666667
768,2023-05-11 14:00:00,69.70479329427083,5.5,32.11784362792969,5,3,131,11,14,21.08333333333333,38.37385122956017,61.55,7.016666666666667
769,2023-05-11 15:00:00,71.00138346354167,5.9,31.89125061035156,5,3,131,11,15,20.95,38.356291705750635,61.55,7.016666666666667
770,2023-05-11 16:00:00,70.23844401041667,5.816666666666666,32.26185607910156,5,3,131,11,16,21.65,38.34096432479826,61.55,7.016666666666667
771,2023-05-11 17:00:00,70.7147216796875,5.816666666666666,27.87786865234375,5,3,131,11,17,21.31666666666667,38.31472424543318,61.55,7.016666666666667
772,2023-05-11 18:00:00,52.37202962239584,6.183333333333334,23.33493041992188,5,3,131,11,18,23.03333333333333,38.28144051527445,61.55,7.016666666666667
773,2023-05-11 19:00:00,58.6871337890625,8.5,22.44316101074219,5,3,131,11,19,23.24561403508772,38.254427360919635,61.55,7.016666666666667
774,2023-05-11 20:00:00,66.300048828125,7.75,22.1650390625,5,3,131,11,20,24.63157894736842,38.240384441120135,61.55,7.016666666666667
775,2023-05-11 21:00:00,75.26997884114583,7.083333333333333,22.34312438964844,5,3,131,11,21,25.21666666666667,38.213945949056644,61.55,7.016666666666667
776,2023-05-11 22:00:00,75.50618489583333,16.96666666666667,22.58146667480469,5,3,131,11,22,22.45,38.16672633752783,61.55,7.016666666666667
777,2023-05-11 23:00:00,77.17864990234375,18.35,23.10884094238281,5,3,131,11,23,24.77966101694915,38.13060429690366,61.55,7.016666666666667
